id	length	tokens	group	pubYear	title	author	source	lat	lon	incipit	
74	333	59	Märchen	1971	Die schöne junge Braut	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+sch%C3%B6ne+junge+Braut			Es ging einmal ein hübsches Landmädchen in den Wald, um Futter für ihre Kuh zu holen; wie sie nun in Gottes Namen grasete und an gar nichts Arges dachte, so kamen auf einmal vier Räuber, umringten sie und führten sie mit sich fort, ohne Gnad und Barmherzigkeit, sie mochte schreien und zappeln, bitten und betteln so viel sie wollte.
75	179	31	Märchen	1971	Die sieben Raben	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+sieben+Raben			Wie in der Welt gar viele wunderliche Dinge geschehen, so trug sich's auch einmal zu, daß eine arme Frau sieben Knäblein auf einmal gebar; und diese lebten alle und gediehen alle.
76	269	42	Märchen	1971	Die drei Hochzeitsgäste	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+drei+Hochzeitsg%C3%A4ste			Es waren einmal in einem Dorfe drei Hofhunde, die hielten gute Nachbarschaft miteinander, und da sollte eine große Bauernhochzeit sein; zu derselbigen war alt und jung geladen, und wurde gekocht und gebacken, gesotten und gebraten, daß der Geruch durchs ganze Dorf zog.
77	161	30	Märchen	1971	Das Tränenkrüglein	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+Tr%C3%A4nenkr%C3%BCglein			Es war einmal eine Mutter und ein Kind, und die Mutter hatte das Kind, ihr einziges, lieb von ganzem Herzen, und konnte ohne das Kind nicht leben und nicht sein.
78	109	18	Märchen	1971	Vom Hühnchen und Hähnchen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Vom+H%C3%BChnchen+und+H%C3%A4hnchen			Es war einmal ein Hühnchen und ein Hähnchen, die gingen miteinander auf den Nußberg und suchten sich Nüßchen.
79	256	45	Märchen	1971	Die Kornähren	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+Korn%C3%A4hren			Es war einmal eine Zeit, aber das ist schon undenklich lange her, da trugen alle Kornhalme, und auch die von anderem Getreide, volle goldgelbe Ähren herab bis auf den Boden; da gab es keine Armut und keine Hungersnot, niemals, und das war die goldene Zeit.
80	49	8	Märchen	1971	Der Hase und der Fuchs	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Hase+und+der+Fuchs			Ein Hase und ein Fuchs reisten beide miteinander.
81	199	33	Märchen	1971	Der beherzte Flötenspieler	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+beherzte+Fl%C3%B6tenspieler			Es war einmal ein lustiger Musikant, der die Flöte meisterhaft spielte; er reiste daher in der Welt herum, spielte auf seiner Flöte in Dörfern und in Städten und erwarb sich dadurch seinen Unterhalt.
82	384	64	Märchen	1971	Der Hasenhüter und die Königstochter	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Hasenh%C3%BCter+und+die+K%C3%B6nigstochter			Es hatte ein reicher König eine sehr schöne Tochter; als diese sich verheiraten wollte, mußten sich alle Freier, die sich eingefunden hatten, auf einer großen grünen Wiese versammeln, da warf sie nun einen goldenen Apfel mehrmal in die Luft und wer ihn auffing und sich unterstand, drei Bund oder drei Aufgaben, die sie selbst aufgab, zu lösen, der sollte sie dann zur Gemahlin haben.
83	215	36	Märchen	1971	Das Märchen vom Mann im Monde	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+M%C3%A4rchen+vom+Mann+im+Monde			Vor uralten Zeiten ging einmal ein Mann am lieben Sonntagmorgen in den Wald, haute sich Holz ab, eine großmächtige Welle, band sie, steckte einen Staffelstock hinein, huckte die Welle auf und trug sie nach Hause zu.
84	196	33	Märchen	1971	Der König im Bade	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+K%C3%B6nig+im+Bade			Es war einmal ein König, dem waren viele Lande deutscher und welscher Zunge untertan, darob wurde sein Herz übermütig, und er glaubte, es gäbe in der Welt keinen mächtigen Herrn, außer ihm allein.
85	219	38	Märchen	1971	Der kleine Däumling	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+kleine+D%C3%A4umling			Es war einmal ein armer Korbmacher, der hatte mit seiner Frau sieben Jungen, da war immer einer kleiner als der andere, und der jüngste war bei seiner Geburt nicht viel über Fingers Länge, daher nannte man ihn Däumling.
86	126	18	Märchen	1971	Der Zauber-Wettkampf	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Zauber-Wettkampf			Einstmals ging ein junger Buchbindergeselle in die Fremde, und wanderte, bis kein Kreuzerlein mehr in seiner Tasche klimperte.
87	79	15	Märchen	1971	Oda und die Schlange	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Oda+und+die+Schlange			Es war einmal ein Mann, der hatte drei Töchter, von denen hieß die jüngste Oda.
88	69	15	Märchen	1971	Das Kätzchen und die Stricknadeln	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+K%C3%A4tzchen+und+die+Stricknadeln			Es war einmal eine arme Frau, die in den Wald ging, um Holz zu lesen.
89	131	20	Märchen	1971	Tischlein deck dich, Esel streck dich, Knüppel aus dem Sack	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Tischlein+deck+dich,+Esel+streck+dich,+Kn%C3%BCppel+aus+dem+Sack			In einem kleinen Städtchen lebte ein ehrlicher Schneider mit seiner Familie, die fünf Häupter zählte: Vater, Mutter und drei Söhne.
90	158	28	Märchen	1971	Siebenschön	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Siebensch%C3%B6n			Es waren einmal in einem Dorfe ein paar arme Leute, die hatten ein kleines Häuschen und nur eine einzige Tochter, die war wunderschön und gut über alle Maßen.
91	207	35	Märchen	1971	Die drei Musikanten	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+drei+Musikanten			Es zogen einmal drei junge Musikanten aus ihrer Heimat in die Fremde; sie hatten alle drei bei einem Meister die Musik gelernt, und wollten nun auch vereint bleiben und ihr Glück in fremden Landen versuchen.
92	104	20	Märchen	1971	Der Müller und die Nixe	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+M%C3%BCller+und+die+Nixe			Es war einmal ein Müller, der war reich an Geld und Gut und führte mit seiner Frau ein vergnügtes Leben.
93	210	36	Märchen	1971	Goldener	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Goldener			Vor langen Jahren hat einmal in einem dichten Wald ein armer Hirte gelebt, der hatte sich ein bretternes Häuschen mitten im Wald erbaut, darin wohnte er mit seinem Weib und sechs Kindern, die waren alle Knaben.
94	107	19	Märchen	1971	Des kleinen Hirten Glückstraum	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Des+kleinen+Hirten+Gl%C3%BCckstraum			Es war einmal ein sehr armer Bauersmann, der war in einem Dörflein Hirte, und das schon seit vielen Jahren.
95	243	40	Märchen	1971	Des Königs Münster	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Des+K%C3%B6nigs+M%C3%BCnster			Es war einmal ein König, der erbaute ein prachtvolles Münster zur Ehre und zum Lobe Gottes und durfte niemand zu diesem Bau einen Heller beisteuern, nach des Königs ausdrücklichem Gebot, sondern er wollte es ganz aus dem eignen Schatz erbauen.
96	208	35	Märchen	1971	Die Hexe und die Königskinder	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+Hexe+und+die+K%C3%B6nigskinder			Mitten in einem Walde wohnte eine alte schlimme Hexe ganz allein mit ihrer Tochter, welche letztere ein gutes, mildes Kind war, und bei der das Sprüchwort: der Apfel fällt nicht weit vom Stamme, nicht zutraf.
97	287	47	Märchen	1971	Der Mönch und das Vögelein	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+M%C3%B6nch+und+das+V%C3%B6gelein			Es war in einem Kloster ein junger Mönch, des Namens Urbanus, gar fromm und fleißig, dem war der Schlüssel zur Bücherei des Klosters anvertraut, und er hütete sorglich diesen Schatz, schrieb selbst manches schöne Buch und studierte viel in den andern Büchern und in der heiligen Schrift.
98	242	44	Märchen	1971	Die sieben Geißlein	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+sieben+Gei%C3%9Flein			Es ist einmal eine alte Geiß gewesen, die hatte sieben junge Zicklein, und wie sie einmal fort in den Wald wollte, hat sie gesagt: »Ihr lieben Zicklein, nehmt euch in acht vor dem Wolf und laßt ihn nicht herein, sonst seid ihr alle verloren.«
99	132	24	Märchen	1971	Des Hundes Not	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Des+Hundes+Not			Es war ein Hund, der lag hungrig und kummervoll auf dem Felde, da sang über ihm eine Lerche ihr wonnigliches Liedlein mit süßem Ton.
100	236	35	Märchen	1971	Die drei Hunde	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+drei+Hunde			Ein Schäfer hinterließ seinen beiden Kindern, einem Sohn und einer Tochter, nichts als drei Schafe und ein Häuschen, und sprach auf seinem Totenbette: »Teilt euch geschwisterlich darein, daß nicht Hader und Zank zwischen euch entstehe.«
101	142	23	Märchen	1971	Das Märchen vom Schlaraffenland	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+M%C3%A4rchen+vom+Schlaraffenland			Hört zu, ich will euch von einem guten Lande sagen, dahin würde mancher auswandern, wüßte er, wo selbes läge und eine gute Schiffsgelegenheit.
102	103	19	Märchen	1971	Schneeweißchen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Schneewei%C3%9Fchen			Es war einmal eine Königin, die hatte keine Kinder und wünschte sich eins, weil sie so ganz einsam war.
103	107	18	Märchen	1971	Das Dornröschen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+Dornr%C3%B6schen			Es war einmal ein König und eine Königin, die hatten keine Kinder, wünschten sich aber tagtäglich ein Kind.
104	121	20	Märchen	1971	Schwan, kleb an	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Schwan,+kleb+an			Es waren einmal drei Brüder, von denen hieß der älteste Jacob, der zweite Friedrich und der dritte und jüngste Gottfried.
105	98	17	Märchen	1971	Die sieben Schwanen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+sieben+Schwanen			In einem Lande war ein junger Rittersmann, der war reich und schön, und hatte eine prächtige Burg.
106	100	17	Märchen	1971	Mann und Frau im Essigkrug	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Mann+und+Frau+im+Essigkrug			Es war einmal ein Mann und eine Frau, die haben lange lange miteinander in einem Essigkruge gewohnt.
107	126	24	Märchen	1971	Das Mäuslein Sambar, oder die treue Freundschaft der Tiere	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+M%C3%A4uslein+Sambar,+oder+die+treue+Freundschaft+der+Tiere			In einem weiten Walde war des Wildes viel, und stand darin ein großer Baum mit vielen Ästen, auf dem hatte ein Rabe sein Nest.
108	146	25	Märchen	1971	Der Mann und die Schlange	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Mann+und+die+Schlange			Es war einmal ein Mann, in dessen Hause wohnte eine Schlange, die wurde von dem Weibe dieses Mannes wohl gehalten, und bekam täglich ihre Nahrung.
109	94	16	Märchen	1971	Der Hahn und der Fuchs	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Hahn+und+der+Fuchs			In einer kalten Winternacht kroch ein hungeriger Fuchs aus seinem Bau und ging dem Fange nach.
110	227	34	Märchen	1971	Die Lebensgeschichte der Maus Sambar	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+Lebensgeschichte+der+Maus+Sambar			»Ich bin geboren in dem Hause eines frommen Einsiedels; es waren unsrer viele Geschwister und außer meinen lieben verstorbenen Eltern lebten auch deren Geschwister, Vettern und Muhmen, und deren Kinder allzumal in diesem Hause.
111	260	45	Märchen	1971	Der Wettlauf zwischen dem Hasen und dem Igel	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Wettlauf+zwischen+dem+Hasen+und+dem+Igel			Diese Geschichte ist ganz lügenhaft zu erzählen, Jungens, aber wahr ist sie doch, denn mein Großvater, von dem ich sie habe, pflegte immer wenn er sie erzählte, dabei zu sagen: »Wahr muß sie doch sein, meine Söhne, denn sonst könnte man sie ja nicht erzählen.«
112	127	21	Märchen	1971	Zitterinchen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Zitterinchen			Es war einmal ein armer Taglöhner, der hatte zwei Kinder, einen Sohn mit Namen Abraham und eine Tochter, die hieß Christinchen.
113	242	39	Märchen	1971	Aschenbrödel	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Aschenbr%C3%B6del			Ein Mann und eine Frau hatten zwei Töchter, und war auch noch eine Stieftochter da, des Mannes erstes liebes Kind, gar fromm und gut, aber nicht gern gesehen von ihrer Stiefmutter und Stiefschwestern, deshalb wurde es auch schlecht behandelt.
114	171	31	Märchen	1971	Die drei Gaben	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+drei+Gaben			Es war einmal ein armer Leinweber, zu dem kamen drei reiche Studenten, und da sie sahen, daß der Mann sehr arm war, so schenkten sie ihm in seine Wirtschaft hundert Taler.
115	238	38	Märchen	1971	Gott Überall	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Gott+%C3%9Cberall			Es waren ein Paar Geschwister, hießen Görgel und Lieschen, seelengute Kinder, die blieben einmal ganz allein zu Hause; ihre Eltern waren über Feld gegangen, und trugen Körbe, die sie von Weiden geflochten hatten, zum Verkauf in die Stadt.
116	202	35	Märchen	1971	Die Knaben mit den goldnen Sternlein	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+Knaben+mit+den+goldnen+Sternlein			Es war einmal ein junger Graf, der kannte, so schön er auch – war, die Liebe noch nicht und hatte daher den Vorstellungen seiner Mutter und seiner Freunde, sich zu verehelichen, noch nicht Raum gegeben.
117	318	58	Märchen	1971	Der Wachholderbaum	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+Wachholderbaum			Es ist nun schon lange her – wohl zweitausend Jahre –, da war einmal ein reicher Mann, der hatte eine schöne, fromme Frau und die hatten sich beide recht lieb; aber sie hatten keine Kinder, sie wünschten sich aber gar sehr welche und die Frau betete oft darum Tag und Nacht, aber sie kriegten keine und kriegten keine.
118	186	32	Märchen	1971	Der weiße Wolf	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Der+wei%C3%9Fe+Wolf			Ein König ritt jagen in einem großen Walde, darinnen er sich verirrte, und mußte manchen Tag wandern und manche Nacht, fand immer nicht den rechten Weg und mußte Hunger und Durst leiden.
119	131	22	Märchen	1971	Bruder Sparer und Bruder Vertuer	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Bruder+Sparer+und+Bruder+Vertuer			Es war einmal ein Bauer, der hatte zwei Söhne, die ließ er Handwerke lernen, »denn«, sprach er: »Handwerk hat einen goldnen Boden.«
120	204	32	Märchen	1971	Goldhähnchen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Goldh%C3%A4hnchen			Es lebte einmal ein alter Mann in einem Waldhäuschen, der besaß außer mehrern Kindern auch ein Goldhähnchen, das ist der kleinste unter den europäischen Vögeln und gehört in das Geschlecht der Zaunkönige.
121	125	21	Märchen	1971	Das Märchen vom Ritter Blaubart	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Das+M%C3%A4rchen+vom+Ritter+Blaubart			Es war einmal ein gewaltiger Rittersmann, der hatte viel Geld und Gut, und lebte auf seinem Schlosse herrlich und in Freuden.
122	165	30	Märchen	1971	Die drei dummen Teufel	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+drei+dummen+Teufel			In der Hölle war einmal ein großes Wunder, daß nur lauter Männer und keine Weiber in die Hölle kämen und von Herzen hätten sie doch auch gerne Weiber darinne gehabt.
123	143	26	Märchen	1971	Die dankbaren Tiere	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+dankbaren+Tiere			Es reiste einst ein Pilger über Land, der kam auf seinem Wege durch den Wald an eine Wolfsgrube, und nahm wahr, daß etwas Lebendiges darin sei.
124	115	17	Märchen	1971	Die vier klugen Gesellen	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Die+vier+klugen+Gesellen			Es waren einmal vier Reisegesellen, die wanderten miteinander und hatten sich ganz zufällig auf dem Wege getroffen.
125	355	59	Märchen	1971	Rupert, der Bärenhäuter	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Rupert,+der+B%C3%A4renh%C3%A4uter			Es war einmal ein Bursch von stämmigen Bau, der schaute trutziglich in die Welt, und hatte Mut, mit aller Welt anzubinden, ging dieserhalb unter die Soldaten und schlug sich wacker und tapfer mit dem Feind herum, bis man Frieden machte, und den Soldaten ihren Abschied gab, daß sie hingehen konnten, woher sie gekommen waren, oder wohin sie sonst wollten.
126	188	30	Märchen	1971	Vogel Holgott und Vogel Mosam	Ludwig Bechstein	http://www.zeno.org/Literatur/M/Bechstein,+Ludwig/M%C3%A4rchen/Deutsches+M%C3%A4rchenbuch/Vogel+Holgott+und+Vogel+Mosam			In einen See strömten lustige Bäche, und er war voll Fische, und war gelegen in einsamer Gegend, dahin weder Menschen kamen noch Fischreiher und andere fischefressende Vögel vom Meere her.
